bonferroni_p_value,bootstrap_lower,bootstrap_upper,data_source,economic_result_basis,execution_cost_block,family,largest_contribution,losses,matched_events,matched_matches,mean_pnl,net_pnl,numeric_provenance,object,pnl_without_largest,q_value,raw_p_value,reject_reason,rule_id,sample_count,selection_eligible,time_interval,unit,wins
1.0,-9.389225,24.205412499999984,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,91,539,539,0.014392393320964734,7.757499999999991,OBSERVED_VALUE,all_training_conditions,8.6825,0.9720775371442447,0.18568143185681432,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__realized_volatility_lt_0.0694710322181,1,False,UNKNOWN,record,448
1.0,-9.893962499999995,24.936549999999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,95,561,561,0.014160427807486636,7.944000000000003,OBSERVED_VALUE,all_training_conditions,8.869,0.9720775371442447,0.18348165183481652,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__realized_volatility_lt_2.32041788338,1,False,UNKNOWN,record,466
1.0,-12.527174999999978,24.932712499999983,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,112,613,613,0.0110929853181077,6.800000000000019,OBSERVED_VALUE,all_training_conditions,7.714999999999998,0.9720775371442447,0.23457654234576542,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_ge_-0.00186219739292,1,False,UNKNOWN,record,501
1.0,-12.24205,25.321525,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,112,613,613,0.0110929853181077,6.800000000000019,OBSERVED_VALUE,all_training_conditions,7.714999999999998,0.9720775371442447,0.24227577242275772,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_ge_-0.0747663551402,1,False,UNKNOWN,record,501
1.0,-11.860324999999996,25.0500375,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,112,613,613,0.0110929853181077,6.800000000000019,OBSERVED_VALUE,all_training_conditions,7.714999999999998,0.9720775371442447,0.23807619238076191,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_ge_-0.708333333333,1,False,UNKNOWN,record,501
1.0,-7.370124999999998,7.610049999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.881,18,96,96,0.004291666666666673,0.4120000000000006,OBSERVED_VALUE,all_training_conditions,1.292999999999999,0.9720775371442447,0.45515448455154484,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_ge_0.0633802816901,1,False,UNKNOWN,record,78
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.725__and__relative_change_ge_1.81481481481,1,False,UNKNOWN,record,0
1.0,-10.160037499999998,8.579049999999985,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.895,31,154,154,-0.004396103896103902,-0.6770000000000009,OBSERVED_VALUE,all_training_conditions,0.21799999999999942,0.9720775371442447,0.5664433556644336,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_lt_-0.00186219739292,1,False,UNKNOWN,record,123
1.0,-4.295125,1.75,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.805,4,12,12,-0.10166666666666668,-1.2200000000000002,OBSERVED_VALUE,all_training_conditions,-0.41500000000000015,0.9720775371442447,0.7647235276472353,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_lt_-0.0747663551402,1,False,UNKNOWN,record,8
1.0,-10.812012499999998,23.401049999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,100,561,561,0.0117504456327986,6.592000000000015,OBSERVED_VALUE,all_training_conditions,7.507,0.9720775371442447,0.23167683231676833,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_lt_0.0633802816901,1,False,UNKNOWN,record,461
1.0,-12.0796125,25.163087499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,112,613,613,0.0110929853181077,6.800000000000019,OBSERVED_VALUE,all_training_conditions,7.714999999999998,0.9720775371442447,0.24297570242975702,FDR_NOT_SIGNIFICANT,current_price_ge_0.725__and__relative_change_lt_1.81481481481,1,False,UNKNOWN,record,501
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,market_level,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5067493250674933,FDR_NOT_SIGNIFICANT,current_price_ge_0.989,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49635036496350365,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__absolute_change_ge_-0.0025,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49445055494450557,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__absolute_change_ge_-0.055,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49695030496950304,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__absolute_change_ge_-0.455,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__absolute_change_ge_0.05,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__absolute_change_ge_0.455,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__absolute_change_lt_-0.0025,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__absolute_change_lt_-0.055,1,False,UNKNOWN,record,0
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49725027497250274,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__absolute_change_lt_0.05,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5004499550044995,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__absolute_change_lt_0.455,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5029497050294971,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5032496750324967,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49765023497650235,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49845015498450157,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49635036496350365,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__level_eq_ATP,1,False,UNKNOWN,record,0
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.4961503849615039,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__level_eq_WTA,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5068493150684932,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_high_ge_0.0125,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.4938506149385061,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_high_ge_0.2905,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5024497550244975,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_high_ge_0.51,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49805019498050196,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_high_ge_0.7315,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5018498150184981,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_high_ge_0.989,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_high_lt_0.2905,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_high_lt_0.51,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_high_lt_0.7315,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_high_lt_0.989,1,False,UNKNOWN,record,0
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5017498250174982,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_low_ge_0.011,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49345065493450657,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_low_ge_0.2665,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.4998500149985001,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_low_ge_0.49,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.48765123487651235,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_low_ge_0.7095,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_low_ge_0.9875,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_low_lt_0.2665,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_low_lt_0.49,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__path_low_lt_0.7095,1,False,UNKNOWN,record,0
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5029497050294971,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__path_low_lt_0.9875,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49845015498450157,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__realized_volatility_ge_0,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__realized_volatility_ge_0.0138682417455,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__realized_volatility_ge_0.0332983334177,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__realized_volatility_ge_0.0694710322181,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__realized_volatility_ge_2.32041788338,1,False,UNKNOWN,record,0
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49675032496750327,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__realized_volatility_lt_0.0138682417455,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.4971502849715029,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__realized_volatility_lt_0.0332983334177,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49625037496250374,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__realized_volatility_lt_0.0694710322181,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49335066493350666,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__realized_volatility_lt_2.32041788338,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49455054494550543,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__relative_change_ge_-0.00186219739292,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.4968503149685031,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__relative_change_ge_-0.0747663551402,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5030496950304969,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__relative_change_ge_-0.708333333333,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__relative_change_ge_0.0633802816901,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__relative_change_ge_1.81481481481,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__relative_change_lt_-0.00186219739292,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_ge_0.989__and__relative_change_lt_-0.0747663551402,1,False,UNKNOWN,record,0
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.4968503149685031,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__relative_change_lt_0.0633802816901,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5051494850514948,FDR_NOT_SIGNIFICANT,current_price_ge_0.989__and__relative_change_lt_1.81481481481,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,market_level,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,current_price_lt_0.011,1,False,UNKNOWN,record,0
1.0,-27.588299999999997,7.039874999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,market_level,0.915,480,578,578,-0.018259515570934286,-10.554000000000018,OBSERVED_VALUE,all_training_conditions,-11.469000000000001,0.9799762880854771,0.8761123887611239,FDR_NOT_SIGNIFICANT,current_price_lt_0.27,1,False,UNKNOWN,record,98
